movie_id,title,crew_name,job,department
11412,The Long Kiss Goodnight,Renny Harlin,Director,Directing
11412,The Long Kiss Goodnight,Renny Harlin,Producer,Production
11983,Proof of Life,Danny Elfman,Original Music Composer,Sound
11983,Proof of Life,Steven Reuther,Executive Producer,Production
11983,Proof of Life,Charles Mulvehill,Producer,Production
11983,Proof of Life,Taylor Hackford,Director,Directing
11983,Proof of Life,Taylor Hackford,Producer,Production
11983,Proof of Life,Tony Gilroy,Screenplay,Writing
6795,Zathura: A Space Adventure,David Koepp,Screenplay,Writing
6795,Zathura: A Space Adventure,John Debney,Original Music Composer,Sound
6795,Zathura: A Space Adventure,Michael De Luca,Producer,Production
6795,Zathura: A Space Adventure,Scott Kroopf,Producer,Production
6795,Zathura: A Space Adventure,Jon Favreau,Director,Directing
6795,Zathura: A Space Adventure,William Teitler,Producer,Production
6795,Zathura: A Space Adventure,John Kamps,Screenplay,Writing
550,Fight Club,Arnon Milchan,Executive Producer,Production
550,Fight Club,Art Linson,Producer,Production
550,Fight Club,David Fincher,Director,Directing
550,Fight Club,Jim Uhls,Screenplay,Writing
550,Fight Club,Ross Grayson Bell,Producer,Production
550,Fight Club,Ceán Chaffin,Producer,Production
550,Fight Club,John King,Original Music Composer,Sound
550,Fight Club,Michael Simpson,Original Music Composer,Sound
11170,We Are Marshall,McG,Director,Directing
11170,We Are Marshall,Christophe Beck,Original Music Composer,Sound
11170,We Are Marshall,Thomas Tull,Executive Producer,Production
11170,We Are Marshall,William Fay,Executive Producer,Production
11170,We Are Marshall,Brent O'Connor,Executive Producer,Production
11170,We Are Marshall,Basil Iwanyk,Producer,Production
11170,We Are Marshall,Scott Mednick,Executive Producer,Production
11170,We Are Marshall,Jamie Linden,Screenplay,Writing
11170,We Are Marshall,Jeanne Allgood,Executive Producer,Production
11170,We Are Marshall,Cory Helms,Writer,Writing
9292,Hudson Hawk,Suzanne Todd,Producer,Production
9292,Hudson Hawk,Joel Silver,Producer,Production
9292,Hudson Hawk,Steven E. de Souza,Screenplay,Writing
9292,Hudson Hawk,Daniel Waters,Screenplay,Writing
9292,Hudson Hawk,Michael Lehmann,Director,Directing
9292,Hudson Hawk,Michael Kamen,Original Music Composer,Sound
9292,Hudson Hawk,Robert Kraft,Executive Producer,Production
9292,Hudson Hawk,David Willis,Producer,Production
9292,Hudson Hawk,Michael Dryhurst,Producer,Production
10783,Lucky Numbers,George Fenton,Original Music Composer,Sound
10783,Lucky Numbers,Sean Daniel,Producer,Production
10783,Lucky Numbers,Nora Ephron,Director,Directing
10783,Lucky Numbers,Nora Ephron,Producer,Production
10783,Lucky Numbers,Andrew Lazar,Producer,Production
10783,Lucky Numbers,Adam Resnick,Screenplay,Writing
100241,"I, Frankenstein",Stuart Beattie,Screenplay,Writing
100241,"I, Frankenstein",Stuart Beattie,Director,Directing
100241,"I, Frankenstein",Tom Rosenberg,Producer,Production
100241,"I, Frankenstein",Johnny Klimek,Original Music Composer,Sound
100241,"I, Frankenstein",Reinhold Heil,Original Music Composer,Sound
100241,"I, Frankenstein",Kevin Grevioux,Executive Producer,Production
100241,"I, Frankenstein",Gary Lucchesi,Producer,Production
100241,"I, Frankenstein",Richard S. Wright,Producer,Production
100241,"I, Frankenstein",James McQuaide,Executive Producer,Production
100241,"I, Frankenstein",Andrew Mason,Producer,Production
100241,"I, Frankenstein",Sidney Kimmel,Producer,Production
100241,"I, Frankenstein",Eric Reid,Executive Producer,Production
100241,"I, Frankenstein",Matt Berenson,Executive Producer,Production
100241,"I, Frankenstein",Troy Lum,Executive Producer,Production
100241,"I, Frankenstein",David Kern,Executive Producer,Production
257,Oliver Twist,Roman Polanski,Director,Directing
257,Oliver Twist,Roman Polanski,Producer,Production
257,Oliver Twist,Ronald Harwood,Screenplay,Writing
257,Oliver Twist,Robert Benmussa,Producer,Production
257,Oliver Twist,Alain Sarde,Producer,Production
257,Oliver Twist,Rachel Portman,Original Music Composer,Sound
9947,Elektra,Arnon Milchan,Producer,Production
9947,Elektra,Stan Lee,Executive Producer,Production
9947,Elektra,Avi Arad,Producer,Production
9947,Elektra,Rob Bowman,Director,Directing
9947,Elektra,Gary Foster,Producer,Production
9947,Elektra,Mark Steven Johnson,Executive Producer,Production
9947,Elektra,Zak Penn,Writer,Writing
9947,Elektra,Christophe Beck,Original Music Composer,Sound
9947,Elektra,Brent O'Connor,Executive Producer,Production
9947,Elektra,Raven Metzner,Writer,Writing
9947,Elektra,Stu Zicherman,Writer,Writing
189,Sin City: A Dame to Kill For,Robert Rodriguez,Director,Directing
189,Sin City: A Dame to Kill For,Robert Rodriguez,Producer,Production
189,Sin City: A Dame to Kill For,Robert Rodriguez,Original Music Composer,Sound
189,Sin City: A Dame to Kill For,Bob Weinstein,Executive Producer,Production
189,Sin City: A Dame to Kill For,Harvey Weinstein,Executive Producer,Production
189,Sin City: A Dame to Kill For,Frank Miller,Director,Directing
189,Sin City: A Dame to Kill For,Frank Miller,Writer,Writing
189,Sin City: A Dame to Kill For,Frank Miller,Executive Producer,Production
189,Sin City: A Dame to Kill For,Carl Thiel,Original Music Composer,Sound
189,Sin City: A Dame to Kill For,Sergei Bespalov,Producer,Production
189,Sin City: A Dame to Kill For,Aaron Kaufman,Producer,Production
189,Sin City: A Dame to Kill For,Alexander Rodnyansky,Producer,Production
189,Sin City: A Dame to Kill For,Mark C. Manuel,Producer,Production
189,Sin City: A Dame to Kill For,Stephen L'Heureux,Producer,Production
12618,Random Hearts,Sydney Pollack,Director,Directing
12618,Random Hearts,Sydney Pollack,Producer,Production
12618,Random Hearts,Warren Adler,Executive Producer,Production
12618,Random Hearts,Ronald L. Schwary,Executive Producer,Production
12618,Random Hearts,Kurt Luedtke,Screenplay,Writing
12618,Random Hearts,Dave Grusin,Original Music Composer,Sound
12618,Random Hearts,Marykay Powell,Producer,Production
253412,Everest,William Nicholson,Screenplay,Writing
253412,Everest,Nicky Kentish Barnes,Producer,Production
253412,Everest,Tim Bevan,Producer,Production
253412,Everest,Eric Fellner,Producer,Production
253412,Everest,Liza Chasin,Executive Producer,Production
253412,Everest,Dario Marianelli,Original Music Composer,Sound
253412,Everest,Randall Emmett,Executive Producer,Production
253412,Everest,Brian Oliver,Producer,Production
253412,Everest,Simon Beaufoy,Screenplay,Writing
253412,Everest,Baltasar Kormákur,Director,Directing
253412,Everest,Baltasar Kormákur,Producer,Production
253412,Everest,Tyler Thompson,Producer,Production
253412,Everest,Evan Hayes,Producer,Production
253412,Everest,Brandt Andersen,Executive Producer,Production
253412,Everest,Mark Mallouk,Executive Producer,Production
253412,Everest,Lauren Selig,Executive Producer,Production
253412,Everest,Peter Mallouk,Executive Producer,Production
1427,Perfume: The Story of a Murderer,Bernd Eichinger,Screenplay,Writing
1427,Perfume: The Story of a Murderer,Bernd Eichinger,Producer,Production
1427,Perfume: The Story of a Murderer,Tom Tykwer,Screenplay,Writing
1427,Perfume: The Story of a Murderer,Tom Tykwer,Director,Directing
1427,Perfume: The Story of a Murderer,Tom Tykwer,Original Music Composer,Sound
1427,Perfume: The Story of a Murderer,Johnny Klimek,Original Music Composer,Sound
1427,Perfume: The Story of a Murderer,Reinhold Heil,Original Music Composer,Sound
1427,Perfume: The Story of a Murderer,Andrew Birkin,Screenplay,Writing
1427,Perfume: The Story of a Murderer,Samuel Hadida,Executive Producer,Production
1427,Perfume: The Story of a Murderer,Andreas Grosch,Executive Producer,Production
1427,Perfume: The Story of a Murderer,Andreas Schmid,Executive Producer,Production
1427,Perfume: The Story of a Murderer,Martin Moszkowicz,Executive Producer,Production
1427,Perfume: The Story of a Murderer,Manuel Cuotemoc Malle,Executive Producer,Production
1427,Perfume: The Story of a Murderer,Julio Fernández,Executive Producer,Production
1427,Perfume: The Story of a Murderer,Gigi Oeri,Producer,Production
818,Austin Powers in Goldmember,Eric McLeod,Producer,Production
818,Austin Powers in Goldmember,Jennifer Todd,Producer,Production
818,Austin Powers in Goldmember,Suzanne Todd,Producer,Production
818,Austin Powers in Goldmember,John S. Lyons,Producer,Production
818,Austin Powers in Goldmember,Demi Moore,Producer,Production
818,Austin Powers in Goldmember,Jay Roach,Director,Directing
818,Austin Powers in Goldmember,George S. Clinton,Original Music Composer,Sound
818,Austin Powers in Goldmember,Mike Myers,Screenplay,Writing
818,Austin Powers in Goldmember,Mike Myers,Producer,Production
818,Austin Powers in Goldmember,Michael McCullers,Screenplay,Writing
818,Austin Powers in Goldmember,Toby Emmerich,Executive Producer,Production
818,Austin Powers in Goldmember,Richard Brener,Executive Producer,Production
16577,Astro Boy,Timothy Harris,Screenplay,Writing
16577,Astro Boy,David Bowers,Director,Directing
16577,Astro Boy,Ken Tsumura,Executive Producer,Production
329,Jurassic Park,John Williams,Original Music Composer,Sound
329,Jurassic Park,Steven Spielberg,Director,Directing
329,Jurassic Park,Kathleen Kennedy,Producer,Production
329,Jurassic Park,David Koepp,Screenplay,Writing
329,Jurassic Park,Gerald R. Molen,Producer,Production
329,Jurassic Park,Michael Crichton,Screenplay,Writing
12160,Wyatt Earp,James Newton Howard,Original Music Composer,Sound
12160,Wyatt Earp,Kevin Costner,Producer,Production
12160,Wyatt Earp,Lawrence Kasdan,Screenplay,Writing
12160,Wyatt Earp,Lawrence Kasdan,Director,Directing
12160,Wyatt Earp,Lawrence Kasdan,Producer,Production
12160,Wyatt Earp,Charles Okun,Executive Producer,Production
12160,Wyatt Earp,Jim Wilson,Producer,Production
12160,Wyatt Earp,Michael Grillo,Executive Producer,Production
12160,Wyatt Earp,Dan Gordon,Screenplay,Writing
12160,Wyatt Earp,Danso Gordon,Executive Producer,Production
12160,Wyatt Earp,Jon Slan,Executive Producer,Production
9331,Clear and Present Danger,John Milius,Screenplay,Writing
9331,Clear and Present Danger,James Horner,Original Music Composer,Sound
9331,Clear and Present Danger,Steven Zaillian,Screenplay,Writing
9331,Clear and Present Danger,Mace Neufeld,Producer,Production
9331,Clear and Present Danger,Robert Rehme,Producer,Production
9331,Clear and Present Danger,Phillip Noyce,Director,Directing
9331,Clear and Present Danger,Donald Stewart,Screenplay,Writing
300168,Dragon Blade,Jackie Chan,Producer,Production
300168,Dragon Blade,Daniel Lee,Director,Directing
300168,Dragon Blade,Daniel Lee,Writer,Writing
300168,Dragon Blade,Susanna Tsang,Producer,Production
9072,Little Man,Marlon Wayans,Screenplay,Writing
9072,Little Man,Marlon Wayans,Producer,Production
9072,Little Man,Keenen Ivory Wayans,Director,Directing
9072,Little Man,Keenen Ivory Wayans,Screenplay,Writing
9072,Little Man,Keenen Ivory Wayans,Producer,Production
9072,Little Man,Shawn Wayans,Screenplay,Writing
9072,Little Man,Shawn Wayans,Producer,Production
9072,Little Man,Rick Alvarez,Producer,Production
9072,Little Man,Lee R. Mayes,Producer,Production
3536,U-571,Jonathan Mostow,Director,Directing
3536,U-571,Dino De Laurentiis,Producer,Production
3536,U-571,David Ayer,Screenplay,Writing
3536,U-571,Martha De Laurentiis,Producer,Production
3536,U-571,Richard Marvin,Original Music Composer,Sound
3536,U-571,Sam Montgomery,Screenplay,Writing
9087,The American President,Rob Reiner,Director,Directing
9087,The American President,Rob Reiner,Producer,Production
9087,The American President,Aaron Sorkin,Screenplay,Writing
12177,The Love Guru,Roger Birnbaum,Executive Producer,Production
12177,The Love Guru,Gary Barber,Executive Producer,Production
12177,The Love Guru,Michael De Luca,Producer,Production
12177,The Love Guru,George S. Clinton,Original Music Composer,Sound
12177,The Love Guru,Mike Myers,Screenplay,Writing
12177,The Love Guru,Mike Myers,Producer,Production
12177,The Love Guru,Marco Schnabel,Director,Directing
12177,The Love Guru,Graham Gordy,Screenplay,Writing
12138,3000 Miles to Graceland,Don Carmody,Executive Producer,Production
12138,3000 Miles to Graceland,Elie Samaha,Producer,Production
12138,3000 Miles to Graceland,Andrew Stevens,Producer,Production
12138,3000 Miles to Graceland,Tracee Stanley,Executive Producer,Production
12138,3000 Miles to Graceland,Richard Recco,Screenplay,Writing
12138,3000 Miles to Graceland,Demian Lichtenstein,Screenplay,Writing
12138,3000 Miles to Graceland,Demian Lichtenstein,Director,Directing
12138,3000 Miles to Graceland,Demian Lichtenstein,Producer,Production
12138,3000 Miles to Graceland,Eric Manes,Producer,Production
12138,3000 Miles to Graceland,Richard Spero,Producer,Production
273248,The Hateful Eight,Quentin Tarantino,Director,Directing
273248,The Hateful Eight,Quentin Tarantino,Writer,Writing
273248,The Hateful Eight,Ennio Morricone,Original Music Composer,Sound
273248,The Hateful Eight,Bob Weinstein,Executive Producer,Production
273248,The Hateful Eight,Harvey Weinstein,Executive Producer,Production
273248,The Hateful Eight,Georgia Kacandes,Executive Producer,Production
273248,The Hateful Eight,Stacey Sher,Producer,Production
273248,The Hateful Eight,Richard N. Gladstein,Producer,Production
273248,The Hateful Eight,Shannon McIntosh,Producer,Production
9955,Blades of Glory,Peter Kohn,Producer,Production
9955,Blades of Glory,Theodore Shapiro,Original Music Composer,Sound
9955,Blades of Glory,Ben Stiller,Producer,Production
9955,Blades of Glory,Marty P. Ewing,Executive Producer,Production
9955,Blades of Glory,Stuart Cornfeld,Producer,Production
9955,Blades of Glory,John Jacobs,Producer,Production
9955,Blades of Glory,Josh Gordon,Director,Directing
9955,Blades of Glory,Will Speck,Director,Directing
9955,Blades of Glory,Lara Breay,Producer,Production
9955,Blades of Glory,Colin O'Reilly,Producer,Production
9955,Blades of Glory,Patrick Esposito,Producer,Production
50359,Hop,Tim Hill,Director,Directing
50359,Hop,Christopher Lennertz,Original Music Composer,Sound
50359,Hop,Ken Daurio,Screenplay,Writing
50359,Hop,Cinco Paul,Screenplay,Writing
50359,Hop,John Cohen,Executive Producer,Production
50359,Hop,Brian Lynch,Screenplay,Writing
1271,300,Frank Miller,Executive Producer,Production
1271,300,Ben Waisbren,Executive Producer,Production
1271,300,Gianni Nunnari,Producer,Production
1271,300,Zack Snyder,Director,Directing
1271,300,Zack Snyder,Screenplay,Writing
1271,300,Tyler Bates,Original Music Composer,Sound
1271,300,Kurt Johnstad,Screenplay,Writing
1271,300,Jeffrey Silver,Producer,Production
1271,300,Thomas Tull,Executive Producer,Production
1271,300,William Fay,Executive Producer,Production
1271,300,Scott Mednick,Executive Producer,Production
1271,300,Bernie Goldmann,Producer,Production
1271,300,Deborah Snyder,Executive Producer,Production
1271,300,Craig J. Flores,Executive Producer,Production
1271,300,Michael B. Gordon,Screenplay,Writing
693,Meet the Fockers,Robert De Niro,Producer,Production
693,Meet the Fockers,Jane Rosenthal,Producer,Production
693,Meet the Fockers,Jay Roach,Director,Directing
693,Meet the Fockers,Jay Roach,Producer,Production
693,Meet the Fockers,Randy Newman,Original Music Composer,Sound
693,Meet the Fockers,Jim Herzfeld,Screenplay,Writing
693,Meet the Fockers,Marc Hyman,Screenplay,Writing
693,Meet the Fockers,Amy Sayres,Executive Producer,Production
693,Meet the Fockers,Nancy Tenenbaum,Executive Producer,Production
693,Meet the Fockers,John Hamburg,Screenplay,Writing
14306,Marley & Me,Arnon Milchan,Executive Producer,Production
14306,Marley & Me,Scott Frank,Screenplay,Writing
14306,Marley & Me,David Frankel,Director,Directing
14306,Marley & Me,Karen Rosenfelt,Producer,Production
